594	0.967277
595	0.183765
596	0.458039
597	0.780224
598	0.766448
599	0.904782
600	0.257585
601	0.761612
602	0.963505
603	0.331846
604	0.402379
605	0.560785
606	0.554448
607	0.622167
608	0.191028
609	0.477961
610	0.360105
611	0.653880
612	0.916523
613	0.210692
614	0.606542
615	0.865434
616	0.109778
617	0.373556
618	0.199003
619	0.646520
620	0.592692
621	0.676554
622	0.596341
623	0.058860
624	0.560872
625	0.563617
626	0.242626
627	0.018911
628	0.343841
629	0.009073
630	0.923692
631	0.601427
632	0.770686
633	0.887197
634	0.933273
635	0.173065
636	0.447982
637	0.487721
638	0.795231
639	0.639009
640	0.965682
641	0.155336
642	0.292889
643	0.882204
644	0.366028
645	0.899431
646	0.747638
647	0.475806
648	0.272987
649	0.946640
650	0.122326
651	0.865679
652	0.623194
653	0.718666
654	0.924540
655	0.184066
656	0.282284
657	0.167165
658	0.202977
659	0.626125
660	0.176239
661	0.126669
662	0.227552
663	0.946925
664	0.013866
665	0.160824
666	0.119989
-----------------------------

INVERTING

-----------------------------
1	0.119989
2	0.160824
3	0.013866
4	0.946925
5	0.227552
6	0.126669
7	0.176239
8	0.626125
9	0.202977
10	0.167165
11	0.282284
12	0.184066
13	0.924540
14	0.718666
15	0.623194
16	0.865679
17	0.122326
18	0.946640
19	0.272987
20	0.475806
21	0.747638
22	0.899431
23	0.366028
24	0.882204
25	0.292889
26	0.155336
27	0.965682
28	0.639009
29	0.795231
30	0.487721
31	0.447982
32	0.173065
33	0.933273
34	0.887197
35	0.770686
36	0.601427
37	0.923692
38	0.009073
39	0.343841
40	0.018911
41	0.242626
42	0.563617
43	0.560872
44	0.058860
45	0.596341
46	0.676554
47	0.592692
48	0.646520
49	0.199003
50	0.373556
51	0.109778
52	0.865434
53	0.606542
54	0.210692
55	0.916523
56	0.653880
57	0.360105
58	0.477961
59	0.191028
60	0.622167
61	0.554448
62	0.560785
63	0.402379
64	0.331846
65	0.963505
66	0.761612
67	0.257585
68	0.904782
69	0.766448
70	0.780224
71	0.458039
72	0.183765
73	0.967277
74	0.884318
75	0.466169
76	0.949820
77	0.477551
78	0.219136
79	0.536742
80	0.333569
81	0.767014
82	0.899086
83	0.948911
84	0.952662
85	0.850586
86	0.438562
87	0.462852
88	0.737939
89	0.923513
90	0.630243
91	0.219788
92	0.222602
93	0.597280
94	0.640766
95	0.074260
96	0.058723
97	0.995165
98	0.477361
99	0.446743
100	0.582682
101	0.812947
102	0.573721
103	0.717597
104	0.017457
105	0.406767
106	0.247033
107	0.413078
108	0.143982
109	0.452122
110	0.637656
111	0.384658
112	0.814351
113	0.048500
114	0.510349
115	0.489810
116	0.112648
117	0.515049
118	0.832609
119	0.518151
120	0.700910
121	0.032963
122	0.579022
123	0.148342
124	0.538557
125	0.645601
126	0.596899
127	0.611981
128	0.412483
129	0.664414
130	0.873021
131	0.865086
132	0.795490
133	0.166955
134	0.470564
135	0.604379
136	0.262785
137	0.794910
138	0.775421
139	0.759324
140	0.637771
141	0.589157
142	0.874309
143	0.324541
144	0.935852
145	0.995300
146	0.657201
147	0.594497
148	0.814139
149	0.799646
150	0.939129
151	0.552568
152	0.494407
153	0.933420
154	0.551443
155	0.926576
156	0.233119
157	0.932485
158	0.738959
159	0.547397
160	0.868924
161	0.706067
162	0.394521
163	0.191112
164	0.904170
165	0.675654
166	0.828957
167	0.503461
168	0.157139
169	0.186265
170	0.885014
171	0.313230
172	0.653305
173	0.879009
174	0.667341
175	0.341354
176	0.181161
177	0.857555
178	0.655368
179	0.261570
180	0.305239
181	0.005709
182	0.001125
183	0.567831
184	0.700301
185	0.618958
186	0.187616
187	0.685722
188	0.063561
189	0.032893
190	0.152876
191	0.677812
192	0.801897
193	0.718867
194	0.362154
195	0.400709
196	0.518515
197	0.642693
198	0.618447
199	0.843910
200	0.532960
201	0.006005
202	0.645889
203	0.311950
204	0.697848
205	0.809785
206	0.685986
207	0.919591
208	0.552316
209	0.649659
210	0.260445
211	0.737408
212	0.305408
213	0.382167
214	0.380215
215	0.014579
216	0.555398
217	0.154724
218	0.532846
219	0.385748
220	0.230996
221	0.434009
222	0.315658
223	0.401188
224	0.200352
225	0.719462
226	0.782262
227	0.674605
228	0.109733
229	0.612442
230	0.198021
231	0.221009
232	0.308157
233	0.836104
234	0.625964
235	0.778257
236	0.257469
237	0.036327
238	0.659146
239	0.814909
240	0.344251
241	0.878278
242	0.357193
243	0.290829
244	0.826769
245	0.225491
246	0.481733
247	0.169650
248	0.923728
249	0.098837
250	0.070090
251	0.829808
252	0.233656
253	0.596196
254	0.618925
255	0.525747
256	0.609729
257	0.169820
258	0.476585
259	0.888723
260	0.304285
261	0.361917
262	0.595045
263	0.529899
264	0.578635
265	0.589637
266	0.119111
267	0.442560
268	0.692076
269	0.780868
270	0.457716
271	0.053422
272	0.051508
273	0.131702
274	0.809095
275	0.657120
276	0.301763
277	0.382896
278	0.099559
279	0.093920
280	0.865181
281	0.473894
282	0.210883
283	0.707909
284	0.986467
285	0.449105
286	0.049162
287	0.721006
288	0.865535
289	0.114668
290	0.293678
291	0.774386
292	0.783282
293	0.005409
294	0.410788
295	0.136075
296	0.897560
297	0.338243
298	0.984845
299	0.638654
300	0.729360
301	0.326013
302	0.244327
303	0.394388
304	0.829939
305	0.426199
306	0.557561
307	0.207844
308	0.517715
309	0.625665
310	0.883037
311	0.157272
312	0.487427
313	0.761778
314	0.658747
315	0.265461
316	0.583570
317	0.934495
318	0.427328
319	0.091149
320	0.331386
321	0.288270
322	0.363598
323	0.647207
324	0.107848
325	0.072545
326	0.151230
327	0.258906
328	0.608883
329	0.658831
330	0.394327
331	0.334972
332	0.496074
333	0.818128
334	0.836828
335	0.622095
336	0.908485
337	0.931895
338	0.324807
339	0.360443
340	0.138238
341	0.121259
342	0.498525
343	0.221966
344	0.178208
345	0.724252
346	0.838134
347	0.492422
348	0.603109
349	0.139058
350	0.727550
351	0.684178
352	0.180421
353	0.291053
354	0.495977
355	0.848942
356	0.463662
357	0.492399
358	0.864579
359	0.273911
360	0.162757
361	0.576200
362	0.498144
363	0.873979
364	0.909643
365	0.904932
366	0.297288
367	0.548042
368	0.793657
369	0.203548
370	0.861917
371	0.916273
372	0.943051
373	0.774273
374	0.383832
375	0.685786
376	0.121143
377	0.699075
378	0.764871
379	0.918930
380	0.958637
381	0.436497
382	0.188201
383	0.331479
384	0.827391
385	0.003579
386	0.984363
387	0.189751
388	0.329642
389	0.288379
390	0.775767
391	0.288778
392	0.666557
393	0.593211
394	0.576691
395	0.361601
396	0.111276
397	0.093740
398	0.686125
399	0.877384
400	0.260497
401	0.087644
402	0.532441
403	0.257265
404	0.653130
405	0.684757
406	0.920914
407	0.202213
408	0.740438
409	0.328374
410	0.730729
411	0.627158
412	0.609106
413	0.184622
414	0.347116
415	0.637640
416	0.673936
417	0.695984
418	0.413984
419	0.040864
420	0.621823
421	0.182556
422	0.712087
423	0.304956
424	0.481936
425	0.482950
426	0.675476
427	0.233892
428	0.833243
429	0.598481
430	0.344943
431	0.003231
432	0.434513
433	0.847684
434	0.336351
435	0.450918
436	0.944318
437	0.592540
438	0.471483
439	0.113281
440	0.719269
441	0.546107
442	0.280042
443	0.971466
444	0.510686
445	0.651132
446	0.223656
447	0.633072
448	0.074161
449	0.231428
450	0.328777
451	0.316867
452	0.700620
453	0.229137
454	0.629480
455	0.248044
456	0.649707
457	0.076995
458	0.888949
459	0.830012
460	0.163968
461	0.497259
462	0.666880
463	0.983596
464	0.903366
465	0.743811
466	0.979434
467	0.831038
468	0.873271
469	0.925377
470	0.833239
471	0.747803
472	0.035421
473	0.628910
474	0.747809
475	0.877614
476	0.576971
477	0.992228
478	0.304295
479	0.757294
480	0.530808
481	0.099640
482	0.687387
483	0.452576
484	0.579430
485	0.552485
486	0.359095
487	0.819695
488	0.913027
489	0.391690
490	0.163131
491	0.180372
492	0.593892
493	0.923069
494	0.004162
495	0.072329
496	0.870540
497	0.054058
498	0.997799
499	0.125468
500	0.889956
501	0.204329
502	0.999994
503	0.157807
504	0.051939
505	0.755581
506	0.573319
507	0.819677
508	0.461420
509	0.204655
510	0.069906
511	0.078232
512	0.520210
513	0.134902
514	0.093480
515	0.759735
516	0.639458
517	0.967405
518	0.656564
519	0.732654
520	0.797798
521	0.240062
522	0.176211
523	0.521563
524	0.052529
525	0.950104
526	0.074530
527	0.745071
528	0.164102
529	0.793470
530	0.125475
531	0.732149
532	0.152390
533	0.244413
534	0.584489
535	0.232262
536	0.294160
537	0.368664
538	0.749771
539	0.383188
540	0.684445
541	0.935004
542	0.984752
543	0.760475
544	0.495444
545	0.126075
546	0.103171
547	0.906804
548	0.169607
549	0.416501
550	0.556444
551	0.276235
552	0.187533
553	0.226107
554	0.447034
555	0.307458
556	0.786002
557	0.281059
558	0.619596
559	0.431953
560	0.641081
561	0.881062
562	0.147660
563	0.920128
564	0.950252
565	0.215825
566	0.482491
567	0.910972
568	0.684219
569	0.814767
570	0.398437
571	0.923970
572	0.439560
573	0.858676
574	0.657304
575	0.588640
576	0.956468
577	0.686670
578	0.350360
579	0.893372
580	0.228968
581	0.330337
582	0.829201
583	0.880075
584	0.440105
585	0.165974
586	0.687861
587	0.354049
588	0.639979
589	0.738534
590	0.284293
591	0.720952
592	0.930810
593	0.931835
594	0.437638
595	0.039280
596	0.531606
597	0.667724
598	0.512535
599	0.760249
600	0.375207
601	0.539760
602	0.266666
603	0.850920
604	0.902208
605	0.970634
606	0.238280
607	0.063096
608	0.457702
609	0.020023
610	0.064171
611	0.348893
612	0.890233
613	0.663227
614	0.192214
615	0.086056
616	0.525995
617	0.949327
618	0.069755
619	0.919026
620	0.807725
621	0.352458
622	0.283315
623	0.891529
624	0.400229
625	0.769914
626	0.526745
627	0.771358
628	0.292517
629	0.972775
630	0.493583
631	0.524287
632	0.637552
633	0.296032
634	0.612640
635	0.839112
636	0.512932
637	0.218257
638	0.998925
639	0.108809
640	0.129790
641	0.400944
642	0.156679
643	0.804177
644	0.137232
645	0.242887
646	0.016301
647	0.606969
648	0.141603
649	0.717297
650	0.635712
651	0.916195
652	0.952230
653	0.513401
654	0.364784
655	0.628871
656	0.477397
657	0.553970
658	0.277775
659	0.768230
660	0.335223
661	0.197551
662	0.911647
663	0.798440
664	0.783099
665	0.394383
666	0.840188
