17.200000,0.120561
17.300000,0.120215
17.400000,0.119860
17.500000,0.119513
17.600000,0.119185
17.700000,0.118838
17.800000,0.118510
17.900000,0.118181
18.000000,0.117852
18.100000,0.117524
18.200000,0.117195
18.300000,0.116875
18.400000,0.116565
18.500000,0.116245
18.600000,0.115934
18.700000,0.115623
18.800000,0.115312
18.900000,0.115010
19.000000,0.114708
19.100000,0.114406
19.200000,0.114104
19.300000,0.113811
19.400000,0.113518
19.500000,0.113225
19.600000,0.112932
19.700000,0.112657
19.800000,0.112372
19.900000,0.112079
20.000000,0.111804
20.100000,0.111529
20.200000,0.111244
20.300000,0.110969
20.400000,0.110703
20.500000,0.110427
20.600000,0.110161
20.700000,0.109894
20.800000,0.109637
20.900000,0.109361
21.000000,0.109104
21.100000,0.108846
21.200000,0.108589
21.300000,0.108331
21.400000,0.108082
21.500000,0.107825
21.600000,0.107576
21.700000,0.107327
21.800000,0.107088
21.900000,0.106839
22.000000,0.106599
22.100000,0.106359
22.200000,0.106120
22.300000,0.105880
22.400000,0.105649
22.500000,0.105409
22.600000,0.105178
22.700000,0.104938
22.800000,0.104707
22.900000,0.104476
23.000000,0.104254
23.100000,0.104023
23.200000,0.103801
23.300000,0.103579
23.400000,0.103357
23.500000,0.103144
23.600000,0.102922
23.700000,0.102709
23.800000,0.102487
23.900000,0.102274
24.000000,0.102061
24.100000,0.101856
24.200000,0.101643
24.300000,0.101421
24.400000,0.101226
24.500000,0.101013
24.600000,0.100799
24.700000,0.100604
24.800000,0.100400
24.900000,0.100195
25.000000,0.100000
25.100000,0.099805
25.200000,0.099600
25.300000,0.099405
25.400000,0.099210
25.500000,0.099014
25.600000,0.098819
25.700000,0.098623
25.800000,0.098437
25.900000,0.098241
26.000000,0.098055
26.100000,0.097868
26.200000,0.097673
26.300000,0.097495
26.400000,0.097309
26.500000,0.097122
26.600000,0.096945
26.700000,0.096758
26.800000,0.096581
26.900000,0.096403
27.000000,0.096216
27.100000,0.096048
27.200000,0.095870
27.300000,0.095692
27.400000,0.095515
27.500000,0.095346
27.600000,0.095177
27.700000,0.095000
27.800000,0.094831
27.900000,0.094653
28.000000,0.094484
28.100000,0.094316
28.200000,0.094156
28.300000,0.093987
28.400000,0.093818
28.500000,0.093650
28.600000,0.093490
28.700000,0.093330
28.800000,0.093170
28.900000,0.093001
29.000000,0.092841
29.100000,0.092690
29.200000,0.092530
29.300000,0.092362
29.400000,0.092220
29.500000,0.092060
29.600000,0.091900
29.700000,0.091749
29.800000,0.091589
29.900000,0.091438
30.000000,0.091287
30.100000,0.091127
30.200000,0.090985
30.300000,0.090834
30.400000,0.090683
30.500000,0.090532
30.600000,0.090390
30.700000,0.090239
30.800000,0.090097
30.900000,0.089946
31.000000,0.089804
31.100000,0.089662
31.200000,0.089511
31.300000,0.089377
31.400000,0.089226
31.500000,0.089084
31.600000,0.088942
31.700000,0.088800
31.800000,0.088658
31.900000,0.088525
32.000000,0.088392
32.100000,0.088249
32.200000,0.088107
32.300000,0.087974
32.400000,0.087841
32.500000,0.087708
32.600000,0.087566
32.700000,0.087441
32.800000,0.087299
32.900000,0.087175
33.000000,0.087033
33.100000,0.086908
33.200000,0.086775
33.300000,0.086651
33.400000,0.086517
33.500000,0.086393
33.600000,0.086260
33.700000,0.086136
33.800000,0.086002
33.900000,0.085878
34.000000,0.085754
34.100000,0.085629
34.200000,0.085496
34.300000,0.085372
34.400000,0.085247
34.500000,0.085132
34.600000,0.085008
34.700000,0.084883
34.800000,0.084759
34.900000,0.084635
35.000000,0.084510
35.100000,0.084404
35.200000,0.084270
35.300000,0.084155
35.400000,0.084039
35.500000,0.083924
35.600000,0.083800
35.700000,0.083684
35.800000,0.083569
35.900000,0.083453
36.000000,0.083329
36.100000,0.083222
36.200000,0.083107
36.300000,0.082991
36.400000,0.082876
36.500000,0.082760
36.600000,0.082645
36.700000,0.082538
36.800000,0.082423
36.900000,0.082316
37.000000,0.082201
37.100000,0.082094
37.200000,0.081979
37.300000,0.081872
37.400000,0.081757
37.500000,0.081650
37.600000,0.081544
37.700000,0.081428
37.800000,0.081330
37.900000,0.081224
38.000000,0.081117
38.100000,0.081002
38.200000,0.080895
38.300000,0.080798
38.400000,0.080691
38.500000,0.080584
38.600000,0.080478
38.700000,0.080380
38.800000,0.080265
38.900000,0.080167
39.000000,0.080060
39.100000,0.079963
39.200000,0.079856
39.300000,0.079758
39.400000,0.079652
39.500000,0.079554
39.600000,0.079456
39.700000,0.079359
39.800000,0.079261
39.900000,0.079154
40.000000,0.079057
40.100000,0.078959
40.200000,0.078861
40.300000,0.078764
40.400000,0.078666
40.500000,0.078568
40.600000,0.078471
40.700000,0.078373
40.800000,0.078275
40.900000,0.078186
41.000000,0.078089
41.100000,0.078000
41.200000,0.077893
41.300000,0.077804
41.400000,0.077707
41.500000,0.077609
41.600000,0.077520
41.700000,0.077431
41.800000,0.077343
41.900000,0.077245
42.000000,0.077156
42.100000,0.077058
42.200000,0.076970
42.300000,0.076881
42.400000,0.076792
42.500000,0.076703
42.600000,0.076605
42.700000,0.076517
42.800000,0.076428
42.900000,0.076339
43.000000,0.076250
43.100000,0.076161
43.200000,0.076072
43.300000,0.075984
43.400000,0.075904
43.500000,0.075815
43.600000,0.075726
43.700000,0.075637
43.800000,0.075548
43.900000,0.075460
44.000000,0.075380
44.100000,0.075291
44.200000,0.075202
44.300000,0.075131
44.400000,0.075042
44.500000,0.074953
44.600000,0.074865
44.700000,0.074785
44.800000,0.074705
44.900000,0.074616
45.000000,0.074536
45.100000,0.074456
45.200000,0.074376
45.300000,0.074287
45.400000,0.074207
45.500000,0.074127
45.600000,0.074047
45.700000,0.073967
45.800000,0.073879
45.900000,0.073799
46.000000,0.073719
46.100000,0.073648
46.200000,0.073568
46.300000,0.073479
46.400000,0.073399
46.500000,0.073319
46.600000,0.073248
46.700000,0.073168
46.800000,0.073088
46.900000,0.073017
47.000000,0.072937
47.100000,0.072857
47.200000,0.072777
47.300000,0.072706
47.400000,0.072626
47.500000,0.072555
47.600000,0.072475
47.700000,0.072404
47.800000,0.072324
47.900000,0.072253
48.000000,0.072173
48.100000,0.072102
48.200000,0.072022
48.300000,0.071942
48.400000,0.071871
48.500000,0.071800
48.600000,0.071720
48.700000,0.071649
48.800000,0.071578
48.900000,0.071498
49.000000,0.071436
49.100000,0.071356
49.200000,0.071285
49.300000,0.071205
49.400000,0.071134
49.500000,0.071063
49.600000,0.070992
49.700000,0.070921
49.800000,0.070850
49.900000,0.070779
50.000000,0.070708
50.100000,0.070646
50.200000,0.070566
50.300000,0.070504
50.400000,0.070433
50.500000,0.070361
50.600000,0.070299
50.700000,0.070228
50.800000,0.070148
50.900000,0.070086
51.000000,0.070015
51.100000,0.069953
51.200000,0.069882
51.300000,0.069811
51.400000,0.069740
51.500000,0.069678
51.600000,0.069607
51.700000,0.069544
51.800000,0.069473
51.900000,0.069402
52.000000,0.069340
52.100000,0.069269
52.200000,0.069207
52.300000,0.069136
52.400000,0.069074
52.500000,0.069011
52.600000,0.068940
52.700000,0.068878
52.800000,0.068816
52.900000,0.068745
53.000000,0.068674
53.100000,0.068612
53.200000,0.068550
53.300000,0.068487
53.400000,0.068425
53.500000,0.068363
53.600000,0.068292
53.700000,0.068230
53.800000,0.068168
53.900000,0.068106
54.000000,0.068043
54.100000,0.067981
54.200000,0.067919
54.300000,0.067848
54.400000,0.067795
54.500000,0.067724
54.600000,0.067670
54.700000,0.067608
54.800000,0.067537
54.900000,0.067484
55.000000,0.067422
55.100000,0.067368
55.200000,0.067297
55.300000,0.067235
55.400000,0.067173
55.500000,0.067120
55.600000,0.067057
55.700000,0.067004
55.800000,0.066933
55.900000,0.066880
56.000000,0.066818
56.100000,0.066755
56.200000,0.066693
56.300000,0.066640
56.400000,0.066587
56.500000,0.066525
56.600000,0.066462
56.700000,0.066400
56.800000,0.066347
56.900000,0.066285
57.000000,0.066231
57.100000,0.066169
57.200000,0.066107
57.300000,0.066054
57.400000,0.065992
57.500000,0.065947
57.600000,0.065885
57.700000,0.065832
57.800000,0.065761
57.900000,0.065707
58.000000,0.065654
58.100000,0.065601
58.200000,0.065539
58.300000,0.065485
58.400000,0.065432
58.500000,0.065370
58.600000,0.065317
58.700000,0.065263
58.800000,0.065201
58.900000,0.065148
59.000000,0.065095
59.100000,0.065041
59.200000,0.064988
59.300000,0.064926
59.400000,0.064873
59.500000,0.064828
59.600000,0.064766
59.700000,0.064713
59.800000,0.064659
59.900000,0.064597
60.000000,0.064553
60.100000,0.064491
60.200000,0.064437
60.300000,0.064393
60.400000,0.064340
60.500000,0.064286
60.600000,0.064224
60.700000,0.064171
60.800000,0.064126
60.900000,0.064073
61.000000,0.064020
61.100000,0.063967
61.200000,0.063913
61.300000,0.063869
61.400000,0.063807
61.500000,0.063762
61.600000,0.063709
61.700000,0.063656
61.800000,0.063602
61.900000,0.063549
62.000000,0.063496
62.100000,0.063451
62.200000,0.063398
62.300000,0.063345
62.400000,0.063300
62.500000,0.063247
62.600000,0.063194
62.700000,0.063141
62.800000,0.063096
62.900000,0.063043
63.000000,0.062998
63.100000,0.062945
63.200000,0.062901
63.300000,0.062848
63.400000,0.062794
63.500000,0.062750
63.600000,0.062697
63.700000,0.062652
63.800000,0.062599
63.900000,0.062554
64.000000,0.062510
64.100000,0.062457
64.200000,0.062403
64.300000,0.062368
64.400000,0.062315
64.500000,0.062244
64.600000,0.062208
64.700000,0.062155
64.800000,0.062119
64.900000,0.062066
65.000000,0.062013
65.100000,0.061959
65.200000,0.061924
65.300000,0.061871
65.400000,0.061835
65.500000,0.061782
65.600000,0.061728
65.700000,0.061693
65.800000,0.061640
65.900000,0.061604
66.000000,0.061551
66.100000,0.061515
66.200000,0.061462
66.300000,0.061409
66.400000,0.061373
66.500000,0.061320
66.600000,0.061267
66.700000,0.061231
66.800000,0.061178
66.900000,0.061124
67.000000,0.061089
67.100000,0.061036
67.200000,0.061000
67.300000,0.060947
67.400000,0.060911
67.500000,0.060858
67.600000,0.060805
67.700000,0.060769
67.800000,0.060716
67.900000,0.060680
68.000000,0.060627
68.100000,0.060592
68.200000,0.060556
68.300000,0.060503
68.400000,0.060449
68.500000,0.060414
68.600000,0.060378
68.700000,0.060325
68.800000,0.060272
68.900000,0.060236
69.000000,0.060201
69.100000,0.060147
69.200000,0.060112
69.300000,0.060059
69.400000,0.060023
69.500000,0.059988
69.600000,0.059934
69.700000,0.059899
69.800000,0.059845
69.900000,0.059792
70.000000,0.059757
70.100000,0.059721
70.200000,0.059668
70.300000,0.059632
70.400000,0.059597
70.500000,0.059561
70.600000,0.059508
70.700000,0.059472
70.800000,0.059419
70.900000,0.059384
71.000000,0.059330
71.100000,0.059295
71.200000,0.059259
71.300000,0.059224
71.400000,0.059170
71.500000,0.059135
71.600000,0.059099
71.700000,0.059064
71.800000,0.059011
71.900000,0.058975
72.000000,0.058922
72.100000,0.058886
72.200000,0.058833
72.300000,0.058815
72.400000,0.058762
72.500000,0.058726
72.600000,0.058691
72.700000,0.058655
72.800000,0.058602
72.900000,0.058566
73.000000,0.058513
73.100000,0.058478
73.200000,0.058442
73.300000,0.058407
73.400000,0.058353
73.500000,0.058318
73.600000,0.058282
73.700000,0.058247
73.800000,0.058211
73.900000,0.058158
74.000000,0.058140
74.100000,0.058087
74.200000,0.058051
74.300000,0.057998
74.400000,0.057963
74.500000,0.057927
74.600000,0.057891
74.700000,0.057856
74.800000,0.057803
74.900000,0.057785
75.000000,0.057732
75.100000,0.057696
75.200000,0.057661
75.300000,0.057625
75.400000,0.057589
75.500000,0.057536
75.600000,0.057518
75.700000,0.057465
75.800000,0.057430
75.900000,0.057394
76.000000,0.057359
76.100000,0.057323
76.200000,0.057288
76.300000,0.057234
76.400000,0.057199
76.500000,0.057163
76.600000,0.057128
76.700000,0.057092
76.800000,0.057039
76.900000,0.057021
77.000000,0.056968
77.100000,0.056950
77.200000,0.056914
77.300000,0.056861
77.400000,0.056843
77.500000,0.056790
77.600000,0.056772
77.700000,0.056737
77.800000,0.056684
77.900000,0.056648
78.000000,0.056612
78.100000,0.056577
78.200000,0.056541
78.300000,0.056506
78.400000,0.056470
78.500000,0.056435
78.600000,0.056399
78.700000,0.056346
78.800000,0.056328
78.900000,0.056293
79.000000,0.056257
79.100000,0.056222
79.200000,0.056186
79.300000,0.056151
79.400000,0.056097
79.500000,0.056080
79.600000,0.056044
79.700000,0.056009
79.800000,0.055973
79.900000,0.055937
80.000000,0.055902
80.100000,0.055866
80.200000,0.055831
80.300000,0.055795
80.400000,0.055760
80.500000,0.055742
80.600000,0.055689
80.700000,0.055671
80.800000,0.055635
80.900000,0.055582
81.000000,0.055547
81.100000,0.055529
81.200000,0.055476
81.300000,0.055458
81.400000,0.055422
81.500000,0.055387
81.600000,0.055351
81.700000,0.055316
81.800000,0.055280
81.900000,0.055245
82.000000,0.055209
82.100000,0.055174
82.200000,0.055156
82.300000,0.055120
82.400000,0.055085
82.500000,0.055049
82.600000,0.055014
82.700000,0.054978
82.800000,0.054943
82.900000,0.054907
83.000000,0.054889
83.100000,0.054854
83.200000,0.054818
83.300000,0.054783
83.400000,0.054747
83.500000,0.054730
83.600000,0.054694
83.700000,0.054658
83.800000,0.054623
83.900000,0.054587
84.000000,0.054552
84.100000,0.054516
84.200000,0.054481
84.300000,0.054463
84.400000,0.054428
84.500000,0.054392
84.600000,0.054357
84.700000,0.054321
84.800000,0.054303
84.900000,0.054268
85.000000,0.054232
85.100000,0.054197
85.200000,0.054161
85.300000,0.054126
85.400000,0.054108
85.500000,0.054090
85.600000,0.054055
85.700000,0.054001
85.800000,0.053983
85.900000,0.053948
86.000000,0.053930
86.100000,0.053895
86.200000,0.053859
86.300000,0.053824
86.400000,0.053788
86.500000,0.053770
86.600000,0.053735
86.700000,0.053699
86.800000,0.053664
86.900000,0.053628
87.000000,0.053593
87.100000,0.053575
87.200000,0.053557
87.300000,0.053504
87.400000,0.053486
87.500000,0.053451
87.600000,0.053433
87.700000,0.053397
87.800000,0.053362
87.900000,0.053326
88.000000,0.053308
88.100000,0.053273
88.200000,0.053255
88.300000,0.053220
88.400000,0.053184
88.500000,0.053149
88.600000,0.053113
88.700000,0.053078
88.800000,0.053060
88.900000,0.053024
89.000000,0.053006
89.100000,0.052971
89.200000,0.052935
89.300000,0.052918
89.400000,0.052882
89.500000,0.052847
89.600000,0.052829
89.700000,0.052793
89.800000,0.052776
89.900000,0.052740
90.000000,0.052705
90.100000,0.052687
90.200000,0.052651
90.300000,0.052616
90.400000,0.052598
90.500000,0.052562
90.600000,0.052527
90.700000,0.052509
90.800000,0.052474
90.900000,0.052438
91.000000,0.052403
91.100000,0.052385
91.200000,0.052367
91.300000,0.052331
91.400000,0.052296
91.500000,0.052260
91.600000,0.052243
91.700000,0.052207
91.800000,0.052172
91.900000,0.052154
92.000000,0.052118
92.100000,0.052101
92.200000,0.052083
92.300000,0.052047
92.400000,0.052012
92.500000,0.051976
92.600000,0.051958
92.700000,0.051941
92.800000,0.051887
92.900000,0.051870
93.000000,0.051834
93.100000,0.051834
93.200000,0.051781
93.300000,0.051763
93.400000,0.051745
93.500000,0.051710
93.600000,0.051674
93.700000,0.051656
93.800000,0.051621
93.900000,0.051603
94.000000,0.051568
94.100000,0.051550
94.200000,0.051514
94.300000,0.051497
94.400000,0.051461
94.500000,0.051443
94.600000,0.051408
94.700000,0.051372
94.800000,0.051354
94.900000,0.051337
95.000000,0.051301
95.100000,0.051283
95.200000,0.051248
95.300000,0.051212
95.400000,0.051195
95.500000,0.051177
95.600000,0.051141
95.700000,0.051106
95.800000,0.051088
95.900000,0.051052
96.000000,0.051017
96.100000,0.051017
96.200000,0.050981
96.300000,0.050946
96.400000,0.050928
96.500000,0.050893
96.600000,0.050875
96.700000,0.050839
96.800000,0.050822
96.900000,0.050804
97.000000,0.050768
97.100000,0.050751
97.200000,0.050715
97.300000,0.050697
97.400000,0.050662
97.500000,0.050644
97.600000,0.050608
97.700000,0.050591
97.800000,0.050555
97.900000,0.050537
98.000000,0.050520
98.100000,0.050484
98.200000,0.050466
98.300000,0.050431
98.400000,0.050395
98.500000,0.050377
98.600000,0.050360
98.700000,0.050324
98.800000,0.050306
98.900000,0.050289
99.000000,0.050253
99.100000,0.050218
99.200000,0.050200
99.300000,0.050182
99.400000,0.050164
99.500000,0.050129
99.600000,0.050111
99.700000,0.050075
99.800000,0.050058
99.900000,0.050040
100.000000,0.050004
